Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
ELEC,Walmart,1231 S Sanderson Ave,,Hemet,CA,92545,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,33.726524,-117.008551,6/14/2020,93716,2020-06-14 10:03:59 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Walmart,7011 Main St,,American Canyon,CA,94503,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,38.183008,-122.253861,6/14/2020,93717,2020-06-14 10:03:59 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Walmart,4893 Lone Tree Way,,Antioch,CA,94531,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,37.962828,-121.763213,6/14/2020,93718,2020-06-14 10:03:59 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Walmart,7150 Camino Arroyo,,Gilroy,CA,95020,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,37.008557,-121.551164,6/14/2020,93719,2020-06-14 10:03:59 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Lazy Acres,422 W Washington St,,San Diego,CA,92103,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,2,1,,eVgo Network,https://www.evgo.com/,GPS,32.750204,-117.167787,6/14/2020,93720,2020-06-14 10:03:59 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Shell,41965 Nyack Rd,,Emigrant Gap,CA,95715,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com/,GPS,39.292158,-120.678454,6/14/2020,93721,2020-06-14 10:03:59 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Walmart,3943 Grand Ave,,Chino,CA,91710,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,33.995785,-117.718325,6/14/2020,93724,2020-06-14 10:03:59 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Shell,53102 Donner Pass Rd,,Soda Springs,CA,95728,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,39.313572,-120.444937,6/14/2020,93727,2020-06-14 10:03:59 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Walmart,1800 N Perris Blvd,,Perris,CA,92571,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,33.806357,-117.228351,6/14/2020,93728,2020-06-14 10:03:59 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Walmart,5200 Van Buren Blvd,,Riverside,CA,92503,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,33.936227,-117.454856,6/14/2020,93729,2020-06-14 10:03:59 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Lucky,129 Bernal Rd,,San Jose,CA,95119,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,37.233509,-121.774686,6/14/2020,93730,2020-06-14 10:03:59 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Walmart,17251 Foothill Blvd,,Fontana,CA,92335,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,34.105897,-117.428835,6/14/2020,93731,2020-06-14 10:03:59 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Walmart,80 Rio Rancho Rd,,Pomona,CA,91766,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,34.028893,-117.758491,6/14/2020,93735,2020-06-14 10:03:59 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Raley's,1020 Emerald Bay Rd,,South Lake Tahoe,CA,96150,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,38.912668,-120.004568,6/14/2020,93736,2020-06-14 10:03:59 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,New Seasons,760 E El Camino Real,,Sunnyvale,CA,94087,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,37.356815,-122.020049,6/14/2020,93737,2020-06-14 10:03:59 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Strawberry Station General Store,17481 US-50,,Twin Bridges,CA,95735,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,38.796189,-120.147,6/14/2020,93738,2020-06-14 10:03:59 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Walmart,4001 Hallmark Pkwy,,San Bernardino,CA,92407,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,34.16476,-117.335383,6/14/2020,93739,2020-06-14 10:03:59 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Walmart,13331 Beach Blvd,,Westminster,CA,92683,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,33.768109,-117.992498,6/14/2020,93740,2020-06-14 10:03:59 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,ABB San Jose,3055 Orchard Dr,,San Jose,CA,95134,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,37.394653,-121.93781,6/14/2020,93741,2020-06-14 10:03:59 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Newport Beach Civic Center,100 Civic Center Dr,,Newport Beach,CA,92660,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,33.608025,-117.872551,6/14/2020,93742,2020-06-14 10:03:59 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Lucky,565 W Capitol Expy,,San Jose,CA,95136,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,37.275614,-121.854372,6/14/2020,93743,2020-06-14 10:03:59 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Union City Smith Street Parking,3960 Smith St,,Union City,CA,94587,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,1,2,,eVgo Network,https://www.evgo.com/,GPS,37.596393,-122.080143,6/14/2020,93744,2020-06-14 10:03:59 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Walmart,19503 Normandie Ave,,Torrance,CA,90501,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,33.85657,-118.301336,6/14/2020,93745,2020-06-14 10:03:59 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Walmart,705 College Blvd,,Oceanside,CA,92057,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,33.241632,-117.291319,6/14/2020,93746,2020-06-14 10:03:59 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Rialto Marketplace,1310 S Riverside Ave,,Rialto,CA,92376,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,34.075802,-117.370627,6/14/2020,93749,2020-06-14 10:03:59 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Bristol Farms,9039 Beverly Blvd,,Los Angeles,CA,90048,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,2,1,,eVgo Network,https://www.evgo.com/,GPS,34.077342,-118.388499,6/14/2020,93751,2020-06-14 10:03:59 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,
ELEC,Home2 Suites,1589 Glendale Ave,,Hanford,CA,93230,,559-587-9957,E,,Public - Credit card at all times,8am-8pm daily,Debit M V,,,,,8,,,Non-Networked,,GPS,36.319444,-119.670556,9/9/2019,94539,2020-01-21 18:34:38 UTC,P,,,12/27/2017,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,$0.50 per kWh,,,,,,,,,
ELEC,Los Altos High School,201 Almond Ave,,Los Altos,CA,94022,,650-479-7359,E,,Public,24 hours daily,,,,,,26,1,,Non-Networked,,GPS,37.385746,-122.109849,4/8/2020,94727,2020-04-08 12:29:55 UTC,P,,,3/16/2018,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,SCHOOL,,,,,,,$0.18 per kWh,,,,,,,,,
ELEC,City of Colton - City Hall,651 N La Cadena,,Colton,CA,92324,,844-560-7121,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,34.0717337,-117.3227394,11/8/2019,94730,2020-01-21 18:34:38 UTC,T,,,2/1/2017,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,$0.20 per kWh,,,,,,,,,
ELEC,Days Inn & Suites,4701 Valley West Blvd,,Arcata,CA,95521,,866-816-7584,E,,Public - Call ahead,24 hours daily; for hotel guest use only,,,,,,2,,,EV Connect,http://evconnect.com/,200-9,40.901079,-124.084301,4/8/2020,94733,2020-04-08 12:29:55 UTC,P,,,3/14/2014,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,,,,,,,,,,
ELEC,Azuza Water Department,729 N Azusa Ave,,Azusa,CA,91702,,866-816-7584,E,,Public,Business hours,,,,,,2,,,EV Connect,http://evconnect.com/,200-8,34.134151,-117.907734,4/8/2020,94734,2020-04-08 12:29:55 UTC,P,,,5/9/2017,,,,,J1772,US,,,,Public,,public,,,UTILITY,,,,,,,,,,,,,,,,
ELEC,Office Building,4900 California Ave,,Bakersfield,CA,93309,,866-816-7584,E,,Public,Office business hours; for employee and guest use only,,,,,,2,,,EV Connect,http://evconnect.com/,200-9,35.365129,-119.055895,4/8/2020,94735,2020-04-08 12:29:55 UTC,P,,,8/19/2016,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,
ELEC,LA Fitness,13822 Garvey Ave,,Baldwin Park,CA,91706,,866-816-7584,E,,Public,Business hours,,,,,,20,,,EV Connect,http://evconnect.com/,200-9,34.069363,-117.973954,4/8/2020,94736,2020-04-08 12:29:55 UTC,P,,,4/30/2017,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,,,,,,,,,,
ELEC,Comfort Suites,2571 Fisher Blvd,,Barstow,CA,92311,,866-816-7584,E,,Public - Call ahead,24 hours daily; for hotel guest use only,,,,,,2,,,EV Connect,http://evconnect.com/,200-9,34.85571,-117.082191,4/8/2020,94737,2020-04-08 12:29:55 UTC,P,,,8/16/2016,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,,,,,,,,,,
ELEC,Meissner Filtration Products,1001 Flynn Rd,,Camarillo,CA,93012,,866-816-7584,E,,Public,Office business hours; for employee and guest use only,,,,,,19,,,EV Connect,http://evconnect.com/,200-9,34.228245,-119.020048,4/8/2020,94739,2020-04-08 12:29:55 UTC,P,,,5/24/2017,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,
ELEC,Los Angeles Metro - Canoga Station,6650 Canoga Ave,Located on the east side of the parking lot near the busway entrance,Canoga Park,CA,91303,,213-922-4638,E,,Public,"24 hours daily; pay lot; must have EV Connect account to access, see www.metro.net/projects/ev/ for more information",,,,,,3,,,EV Connect,http://evconnect.com/,200-9,34.191637,-118.597035,12/12/2019,94740,2020-05-22 20:55:49 UTC,P,,,8/18/2016,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,$1 per hour; Maximum payment of $3,,,,,,,,,
ELEC,Shopping Center,4200 Chino Hills Pkwy,,Chino Hills,CA,91709,,866-816-7584,E,,Public,24 hours daily,,,,,,1,,,EV Connect,http://evconnect.com/,200-8,33.982897,-117.713239,12/12/2019,94741,2020-05-22 20:55:49 UTC,P,,,1/1/2014,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,
ELEC,Mountain View High School,2900 Parkway Dr,,El Monte,CA,91732,,866-816-7584,E,,Public,School business hours,,,,,,7,,,EV Connect,http://evconnect.com/,200-9,34.053827,-118.010703,4/8/2020,94742,2020-04-08 12:29:55 UTC,P,,,10/25/2017,,,,,J1772,US,,,,Public,,public,,,SCHOOL,,,,,,,,,,,,,,,,
ELEC,Arroyo High School,4921 Cedar Ave,,El Monte,CA,91732,,866-816-7584,E,,Public,School business hours,,,,,,7,,,EV Connect,http://evconnect.com/,200-8,34.093589,-118.020766,4/8/2020,94743,2020-04-08 12:29:55 UTC,P,,,7/11/2017,,,,,J1772,US,,,,Public,,public,,,SCHOOL,,,,,,,,,,,,,,,,
ELEC,The Landing 2040,2040 E Mariposa Ave,,El Segundo,CA,90245,,866-816-7584,E,,Public,Office business hours; for employee and guest use only,,,,,,4,,,EV Connect,http://evconnect.com/,200-9,33.92301,-118.389852,5/9/2019,94745,2020-05-22 20:55:49 UTC,P,,,4/4/2016,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,
ELEC,Office Building,615 N Nash St,,El Segundo,CA,90245,,866-816-7584,E,,Public,Office business hours; for employee and guest use only,,,,,,22,,,EV Connect,http://evconnect.com/,200-9,33.925421,-118.388292,4/8/2020,94746,2020-04-08 12:29:55 UTC,P,,,9/9/2015,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,
ELEC,Extended Stay,6410 Overland Ave,,Emeryville,CA,94608,,866-816-7584,E,,Public - Call ahead,24 hours daily; for hotel guest use only,,,,,,10,,,EV Connect,http://evconnect.com/,GPS,37.84435954,-122.2931849,4/8/2020,94747,2020-04-08 12:29:55 UTC,P,,,8/22/2016,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,,,,,,,,,,
ELEC,CBRE,7766 N Palm Ave,,Fresno,CA,93711,,866-816-7584,E,,Public,Office business hours; for employee and guest use only,,,,,,2,,,EV Connect,http://evconnect.com/,200-8,36.850111,-119.805436,4/8/2020,94750,2020-04-08 12:29:55 UTC,P,,,5/10/2017,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,
ELEC,Costco,7095 Marketplace Dr,,Goleta,CA,93117,,866-816-7584,E,,Public,24 hours daily,,,,,,,1,,EV Connect,http://evconnect.com/,GPS,34.4284,-119.875212,4/8/2020,94752,2020-04-08 12:29:55 UTC,P,,,12/15/2015,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,
ELEC,Healdsburg Unified School District,1028 Prince Ave,,Healdsburg,CA,95448,,866-816-7584,E,,Public,School business hours,,,,,,1,,,EV Connect,http://evconnect.com/,200-9,38.623462,-122.866009,4/8/2020,94753,2020-04-08 12:29:55 UTC,P,,,7/11/2017,,,,,J1772,US,,,,Public,,public,,,SCHOOL,,,,,,,,,,,,,,,,
ELEC,Hollywood Park Casino,3883 W Century Blvd,,Inglewood,CA,90303,,866-816-7584,E,,Public,Business hours,,,,,,32,,,EV Connect,http://evconnect.com/,200-9,33.947477,-118.339828,4/8/2020,94754,2020-04-08 12:29:55 UTC,P,,,8/30/2017,,,,,J1772,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,,,,,,,,,,
ELEC,Office Building,15231 Alton Pkwy,,Irvine,CA,92618,,866-816-7584,E,,Public,Office business hours; for employee and guest use only,,,,,,2,,,EV Connect,http://evconnect.com/,200-8,33.649355,-117.733618,4/8/2020,94755,2020-04-08 12:29:55 UTC,P,,,5/16/2017,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,
ELEC,Office Building,15285 Alton Pkwy,,Irvine,CA,92618,,866-816-7584,E,,Public,Office business hours; for employee and guest use only,,,,,,2,,,EV Connect,http://evconnect.com/,200-8,33.651367,-117.735106,4/8/2020,94756,2020-04-08 12:29:55 UTC,P,,,5/16/2017,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,
ELEC,Kentfield School District,750 College Ave,,Kentfield,CA,94904,,866-816-7584,E,,Public,School business hours,,,,,,2,,,EV Connect,http://evconnect.com/,200-9,37.952331,-122.54915,4/8/2020,94758,2020-04-08 12:29:55 UTC,P,,,11/28/2016,,,,,J1772,US,,,,Public,,public,,,SCHOOL,,,,,,,,,,,,,,,,
ELEC,International City Bank Building,249 E Ocean Ave,,Long Beach,CA,90802,,866-816-7584,E,,Public,Office business hours; for employee and guest use only,,,,,,4,,,EV Connect,http://evconnect.com/,200-9,33.767357,-118.190005,4/8/2020,94760,2020-04-08 12:29:55 UTC,P,,,4/14/2017,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,
ELEC,Long Beach Memorial Medical Center,2700 Long Beach Blvd,,Long Beach,CA,90806,,866-816-7584,E,,Public,24 hours daily,,,,,,4,,,EV Connect,http://evconnect.com/,200-9,33.806693,-118.187832,6/9/2020,94761,2020-06-09 16:47:26 UTC,P,,,1/22/2013,,,,,J1772,US,,,,Public,,public,,,HOSPITAL,,,,,,,,,,,,,,,,
ELEC,Brentwood Town Center,13050 San Vicente Blvd,,Los Angeles,CA,90043,,866-816-7584,E,,Public,24 hours daily,,,,,,1,,,EV Connect,http://evconnect.com/,200-9,34.04822,-118.491118,6/9/2020,94762,2020-06-09 16:47:26 UTC,P,,,8/25/2017,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,
ELEC,Los Angeles County,470 Bauchet St,,Los Angeles,CA,90012,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,200-8,34.060066,-118.22932,5/9/2019,94764,2020-05-22 20:55:49 UTC,LG,,,11/2/2017,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,
ELEC,AT MATEO,555 Mateo St,,Los Angeles,CA,90013,,866-816-7584,E,,Public,Office business hours; for employee and guest use only,,,,,,8,,,EV Connect,http://evconnect.com/,200-8,34.03977,-118.233078,4/8/2020,94765,2020-04-08 12:29:55 UTC,P,,,5/13/2017,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,
ELEC,Parking Lot,714 W Olympic Blvd,,Los Angeles,CA,90015,,866-816-7584,E,,Public,24 hours daily,,,,,,1,,,EV Connect,http://evconnect.com/,200-8,34.044251,-118.263,4/8/2020,94766,2020-04-08 12:29:55 UTC,P,,,3/1/2018,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,
ELEC,Efficient Drivetrains,1181 Cadillac Ct,,Milpitas,CA,95035,,408-624-1231,E,,Public,Office business hours; for employee and guest use only,,,,,,8,1,,Non-Networked,,200-9,37.445272,-121.919803,4/8/2020,94768,2020-04-08 12:29:55 UTC,P,,,3/1/2017,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,
ELEC,De Anza Community Center,1405 S Fern Ave,,Ontario,CA,91762,,866-816-7584,E,,Public,Business hours,,,,,,6,,,EV Connect,http://evconnect.com/,200-8,34.048131,-117.654472,4/8/2020,94770,2020-04-08 12:29:55 UTC,P,,,8/11/2017,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,,,,,,,,,,
ELEC,Ontario Convention Center,2000 E Convention Center Way,,Ontario,CA,91764,,866-816-7584,E,,Public,Center business hours,,,,,,5,,,EV Connect,http://evconnect.com/,200-9,34.06525,-117.606877,4/8/2020,94771,2020-04-08 12:29:55 UTC,P,,,5/1/2017,,,,,J1772,US,,,,Public,,public,,,CONVENTION_CENTER,,,,,,,,,,,,,,,,
ELEC,Ovitt Family Community Library,215 E C St,,Ontario,CA,91764,,866-816-7584,E,,Public,24 hours daily,,,,,,6,,,EV Connect,http://evconnect.com/,200-8,34.066028,-117.649458,4/8/2020,94772,2020-04-08 12:29:55 UTC,P,,,5/23/2017,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,,,,,,,,,,
ELEC,Whispering Lakes Golf Couse,2525 E Riverside Dr,,Ontario,CA,91761,,866-816-7584,E,,Public,Business hours,,,,,,8,,,EV Connect,http://evconnect.com/,200-9,34.021139,-117.604535,4/8/2020,94774,2020-04-08 12:29:55 UTC,P,,,5/22/2017,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,,,,,,,,,,
ELEC,Ontario City Hall,303 E B St,,Ontario,CA,91764,,866-816-7584,E,,Public,24 hours daily,,,,,,5,,,EV Connect,http://evconnect.com/,200-8,34.06479,-117.648267,4/8/2020,94775,2020-04-08 12:29:55 UTC,LG,,,8/7/2017,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,
ELEC,Citizens Business Bank Arena,4000 Ontario Center,,Ontario,CA,91764,,866-816-7584,E,,Public,Arena business hours,,,,,,12,,,EV Connect,http://evconnect.com/,200-9,34.073676,-117.566849,4/8/2020,94776,2020-04-08 12:29:55 UTC,P,,,5/23/2017,,,,,J1772,US,,,,Public,,public,,,ARENA,,,,,,,,,,,,,,,,
ELEC,City of Palmdale,38250 Sierra Hwy,,Palmdale,CA,93550,,866-816-7584,E,,Public,24 hours daily,,,,,,1,1,,EV Connect,http://evconnect.com/,200-8,34.576174,-118.115854,4/8/2020,94777,2020-04-08 12:29:55 UTC,LG,,,12/2/2014,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,
ELEC,Dry Town Water Park,3850 East Ave S,,Palmdale,CA,93550,,866-816-7584,E,,Public,Business hours,,,,,,4,,,EV Connect,http://evconnect.com/,GPS,34.55648877,-118.0593205,5/6/2020,94778,2020-05-06 17:56:57 UTC,P,,,12/3/2014,,,,,J1772,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,,,,,,,,,,
ELEC,Las Encinitas Hospital,2900 E Del Mar Blvd,,Pasadena,CA,91107,,866-816-7584,E,,Public,24 hours daily,,,,,,4,,,EV Connect,http://evconnect.com/,200-8,34.141966,-118.091434,4/8/2020,94781,2020-04-08 12:29:55 UTC,P,,,8/22/2016,,,,,J1772,US,,,,Public,,public,,,HOSPITAL,,,,,,,,,,,,,,,,
ELEC,Tocaya Organica - Playa Vista,12150 Millennium Dr,,Playa Vista,CA,90094,,866-816-7584,E,,Public,Restaurant business hours,,,,,,10,,,EV Connect,http://evconnect.com/,200-9,33.979327,-118.406543,4/8/2020,94782,2020-04-08 12:29:55 UTC,P,,,5/10/2015,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,,,,,,,,,,
ELEC,Panda Restaurant Group,1683 Walnut Grove Ave,,Rosemead,CA,91770,,866-816-7584,E,,Public,Office business hours; for employee and guest use only,,,,,,60,,,EV Connect,http://evconnect.com/,200-9,34.048671,-118.084029,4/8/2020,94784,2020-04-08 12:29:55 UTC,P,,,6/10/2017,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,
ELEC,Rosemead High School,9063 Mission Dr,,Rosemead,CA,91770,,866-816-7584,E,,Public,School business hours,,,,,,7,,,EV Connect,http://evconnect.com/,200-8,34.083894,-118.071406,4/8/2020,94785,2020-04-08 12:29:55 UTC,P,,,7/11/2017,,,,,J1772,US,,,,Public,,public,,,SCHOOL,,,,,,,,,,,,,,,,
